Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDR59,14.5,Regular,0.06422478705644608,Breads,262.7593994140625,OUT017,2007,Medium,Tier 2,Supermarket Type1,7064.8037109375
FDR59,14.5,Regular,0.06396283954381943,Breads,263.1593933105469,OUT049,1999,Medium,Tier1,Supermarket Type1,2616.593994140625
FDR59,14.5,Regular,0.06381040811538696,Breads,263.2593994140625,OUT013,1987,High,Tier 3,Supermarket Type1,2878.25341796875
FDR59,,Regular,0.06355428695678711,Breads,263.6593933105469,OUT027,1985,Medium,Tier 3,Supermarket Type3,3401.572265625
FDN49,17.25,Regular,0.12593278288841248,Breakfast,38.24800109863281,OUT017,2007,Medium,Tier 2,Supermarket Type1,725.7557983398438
FDN49,17.25,Regular,0.12541915476322174,Breakfast,40.04800033569336,OUT049,1999,Medium,Tier1,Supermarket Type1,399.4800109863281
FDN49,17.25,Regular,0.20960009098052979,Breakfast,40.347999572753906,OUT010,1998,Medium,Tier 3,Grocery Store,39.948001861572266
FDN49,,Regular,0.1246180608868599,Breakfast,40.54800033569336,OUT027,1985,Medium,Tier 3,Supermarket Type3,325.3782043457031
FDN49,17.25,Regular,0.12547843158245087,Breakfast,40.948001861572266,OUT045,2002,Small,Tier 2,Supermarket Type1,755.7977294921875
FDN49,17.25,Regular,0.12522447109222412,Breakfast,41.24800109863281,OUT046,1997,Small,Tier1,Supermarket Type1,679.1160278320312
FDN49,17.25,Regular,0.1252007931470871,Breakfast,41.64799880981445,OUT035,2004,Small,Tier 2,Supermarket Type1,679.1160278320312
FDN49,17.25,Regular,0.1257345825433731,Breakfast,41.74800109863281,OUT018,2009,Medium,Tier 3,Supermarket Type2,199.74000549316406
FDN49,17.25,Regular,0.12512025237083435,Breakfast,41.847999572753906,OUT013,1987,High,Tier 3,Supermarket Type1,757.971923828125
FDO49,10.600000381469727,Regular,0.03310355544090271,Breakfast,48.90079879760742,OUT049,1999,Medium,Tier1,Supermarket Type1,708.4111938476562
FDO49,10.600000381469727,Regular,0.03318680822849274,Breakfast,49.100799560546875,OUT018,2009,Medium,Tier 3,Supermarket Type2,562.10595703125
FDO49,10.600000381469727,Regular,0.033024661242961884,Breakfast,49.30080032348633,OUT013,1987,High,Tier 3,Supermarket Type1,574.8473510742188
FDO49,,Regular,0.03289211168885231,Breakfast,49.30080032348633,OUT027,1985,Medium,Tier 3,Supermarket Type3,1518.0240478515625
FDO49,10.600000381469727,Regular,0.0,Breakfast,49.40079879760742,OUT045,2002,Small,Tier 2,Supermarket Type1,549.8309326171875
FDO49,10.600000381469727,reg,0.033052168786525726,Breakfast,49.700801849365234,OUT046,1997,Small,Tier1,Supermarket Type1,961.4152221679688
FDO49,,Regular,0.05787007883191109,Breakfast,49.700801849365234,OUT019,1985,Small,Tier1,Grocery Store,50.600799560546875
FDO49,10.600000381469727,Regular,0.033239126205444336,Breakfast,52.100799560546875,OUT017,2007,Medium,Tier 2,Supermarket Type1,590.92724609375
FDO49,10.600000381469727,Regular,0.03304591774940491,Breakfast,52.30080032348633,OUT035,2004,Small,Tier 2,Supermarket Type1,582.10791015625
FDP49,9.0,Regular,0.06919637322425842,Breakfast,54.36140060424805,OUT049,1999,Medium,Tier1,Supermarket Type1,718.398193359375
FDP49,,Regular,0.0687543973326683,Breakfast,54.5614013671875,OUT027,1985,Medium,Tier 3,Supermarket Type3,1713.1033935546875
FDP49,9.0,Regular,0.06903146952390671,Breakfast,55.0614013671875,OUT013,1987,High,Tier 3,Supermarket Type1,442.0911865234375
FDP49,9.0,Regular,0.06947975605726242,Breakfast,55.161399841308594,OUT017,2007,Medium,Tier 2,Supermarket Type1,546.0978393554688
FDP49,9.0,Regular,0.0,Breakfast,55.26139831542969,OUT018,2009,Medium,Tier 3,Supermarket Type2,552.614013671875
FDN25,7.894999980926514,Regular,0.06152156740427017,Breakfast,55.35879898071289,OUT017,2007,Medium,Tier 2,Supermarket Type1,472.0223388671875
FDN25,7.894999980926514,Regular,0.06129959970712662,Breakfast,55.45880126953125,OUT045,2002,Small,Tier 2,Supermarket Type1,472.875
FDN25,,Regular,0.10711046308279037,Breakfast,55.558799743652344,OUT019,1985,Small,Tier1,Grocery Store,229.0352020263672
FDP49,,Regular,0.1209658533334732,Breakfast,55.86140060424805,OUT019,1985,Small,Tier1,Grocery Store,110.52279663085938
FDP49,9.0,Regular,0.06922907382249832,Breakfast,55.96139907836914,OUT045,2002,Small,Tier 2,Supermarket Type1,386.8298034667969
FDN25,,Regular,0.060879290103912354,Breakfast,56.15879821777344,OUT027,1985,Medium,Tier 3,Supermarket Type3,922.4614868164062
FDP49,9.0,Regular,0.06908895820379257,Breakfast,56.36140060424805,OUT046,1997,Small,Tier1,Supermarket Type1,1547.3192138671875
FDN25,7.894999980926514,Regular,0.06127064675092697,Breakfast,56.7588005065918,OUT049,1999,Medium,Tier1,Supermarket Type1,343.55279541015625
FDP49,9.0,Regular,0.06907589733600616,Breakfast,57.0614013671875,OUT035,2004,Small,Tier 2,Supermarket Type1,539.230224609375
FDN25,7.894999980926514,Regular,0.06142473965883255,Breakfast,57.7588005065918,OUT018,2009,Medium,Tier 3,Supermarket Type2,1145.176025390625
FDN25,7.894999980926514,Regular,0.06112462654709816,Breakfast,58.558799743652344,OUT013,1987,High,Tier 3,Supermarket Type1,171.77639770507812
FDN25,7.894999980926514,Regular,0.06117553636431694,Breakfast,58.65879821777344,OUT046,1997,Small,Tier1,Supermarket Type1,500.1601257324219
FDN25,7.894999980926514,Regular,0.06116396561264992,Breakfast,59.2588005065918,OUT035,2004,Small,Tier 2,Supermarket Type1,801.6232299804688
FDL25,6.920000076293945,Regular,0.13145825266838074,Breakfast,90.58039855957031,OUT018,2009,Medium,Tier 3,Supermarket Type2,183.76080322265625
FDL25,6.920000076293945,Regular,0.13092491030693054,Breakfast,91.1803970336914,OUT046,1997,Small,Tier1,Supermarket Type1,668.8264770507812
FDL25,6.920000076293945,Regular,0.13090015947818756,Breakfast,91.28040313720703,OUT035,2004,Small,Tier 2,Supermarket Type1,682.1931762695312
FDL25,6.920000076293945,Regular,0.13166548311710358,Breakfast,91.88040161132812,OUT017,2007,Medium,Tier 2,Supermarket Type1,275.6412048339844
FDL25,6.920000076293945,Regular,0.13081596791744232,Breakfast,92.48040008544922,OUT013,1987,High,Tier 3,Supermarket Type1,678.3622436523438
FDL25,6.920000076293945,Regular,0.1311904340982437,Breakfast,92.78040313720703,OUT045,2002,Small,Tier 2,Supermarket Type1,706.244384765625
FDL25,,Regular,0.1302909106016159,Breakfast,92.98040008544922,OUT027,1985,Medium,Tier 3,Supermarket Type3,713.6369018554688
FDL25,6.920000076293945,Regular,0.1311284601688385,Breakfast,93.1803970336914,OUT049,1999,Medium,Tier1,Supermarket Type1,1561.966796875
FDN13,18.600000381469727,Low Fat,0.15236665308475494,Breakfast,98.53579711914062,OUT045,2002,Small,Tier 2,Supermarket Type1,1306.9654541015625
FDN13,,Low Fat,0.266234427690506,Breakfast,98.53579711914062,OUT019,1985,Small,Tier1,Grocery Store,402.1431884765625
FDN13,18.600000381469727,Low Fat,0.15229469537734985,Breakfast,98.93579864501953,OUT049,1999,Medium,Tier1,Supermarket Type1,1508.0369873046875
FDN13,18.600000381469727,Low Fat,0.15202952921390533,Breakfast,99.33580017089844,OUT035,2004,Small,Tier 2,Supermarket Type1,2013.9339599609375
FDN13,18.600000381469727,Low Fat,0.15291838347911835,Breakfast,99.83580017089844,OUT017,2007,Medium,Tier 2,Supermarket Type1,1910.18017578125
FDN13,18.600000381469727,Low Fat,0.15267769992351532,Breakfast,99.93579864501953,OUT018,2009,Medium,Tier 3,Supermarket Type2,1970.334228515625
FDN13,18.600000381469727,Low Fat,0.15205827355384827,Breakfast,99.93579864501953,OUT046,1997,Small,Tier1,Supermarket Type1,201.07159423828125
FDM01,7.894999980926514,Regular,0.0944884866476059,Breakfast,100.73320007324219,OUT013,1987,High,Tier 3,Supermarket Type1,1230.3984375
FDN13,,Low Fat,0.15132193267345428,Breakfast,100.73580169677734,OUT027,1985,Medium,Tier 3,Supermarket Type3,665.7052001953125
FDM01,7.894999980926514,Regular,0.09495240449905396,Breakfast,101.1332015991211,OUT018,2009,Medium,Tier 3,Supermarket Type2,1332.931640625
FDN13,18.600000381469727,LF,0.1519317477941513,Breakfast,101.13580322265625,OUT013,1987,High,Tier 3,Supermarket Type1,1105.893798828125
FDM01,7.894999980926514,Regular,0.0,Breakfast,102.43319702148438,OUT045,2002,Small,Tier 2,Supermarket Type1,873.4069213867188
FDM01,7.894999980926514,Regular,0.0947142094373703,Breakfast,102.533203125,OUT049,1999,Medium,Tier1,Supermarket Type1,890.4495849609375
FDM01,7.894999980926514,Regular,0.09454929828643799,Breakfast,102.6332015991211,OUT035,2004,Small,Tier 2,Supermarket Type1,1640.53125
FDM01,,Regular,0.09410923719406128,Breakfast,102.93319702148438,OUT027,1985,Medium,Tier 3,Supermarket Type3,3691.1953125
FDM01,7.894999980926514,reg,0.09510209411382675,Breakfast,104.43319702148438,OUT017,2007,Medium,Tier 2,Supermarket Type1,2870.9296875
FDM01,7.894999980926514,Regular,0.0945671796798706,Breakfast,104.533203125,OUT046,1997,Small,Tier1,Supermarket Type1,1845.59765625
FDP37,15.600000381469727,LF,0.2395300269126892,Breakfast,126.49939727783203,OUT010,1998,Medium,Tier 3,Grocery Store,2111.528076171875
FDP37,15.600000381469727,Low Fat,0.14307889342308044,Breakfast,126.49939727783203,OUT035,2004,Small,Tier 2,Supermarket Type1,2091.794189453125
FDP37,,Low Fat,0.1424129605293274,Breakfast,126.49939727783203,OUT027,1985,Medium,Tier 3,Supermarket Type3,888.2576904296875
FDP37,15.600000381469727,Low Fat,0.14310595393180847,Breakfast,126.79940032958984,OUT046,1997,Small,Tier1,Supermarket Type1,2175.877685546875
FDP37,,Low Fat,0.25056004524230957,Breakfast,126.99939727783203,OUT019,1985,Small,Tier1,Grocery Store,385.4981994628906
FDP37,15.600000381469727,Low Fat,0.14391541481018066,Breakfast,127.59940338134766,OUT017,2007,Medium,Tier 2,Supermarket Type1,2441.488525390625
FDO01,21.100000381469727,Regular,0.034678779542446136,Breakfast,127.79940032958984,OUT010,1998,Medium,Tier 3,Grocery Store,2858.361328125
FDO01,21.100000381469727,Regular,0.020714737474918365,Breakfast,127.79940032958984,OUT035,2004,Small,Tier 2,Supermarket Type1,2939.25830078125
FDP37,15.600000381469727,Low Fat,0.14339616894721985,Breakfast,128.09939575195312,OUT045,2002,Small,Tier 2,Supermarket Type1,2184.48974609375
FDP37,15.600000381469727,Low Fat,0.14368890225887299,Breakfast,128.19940185546875,OUT018,2009,Medium,Tier 3,Supermarket Type2,2184.48974609375
FDO01,21.100000381469727,Regular,0.02076067216694355,Breakfast,128.7993927001953,OUT045,2002,Small,Tier 2,Supermarket Type1,1798.9915771484375
FDO01,21.100000381469727,Regular,0.020750867202878,Breakfast,128.7993927001953,OUT049,1999,Medium,Tier1,Supermarket Type1,1927.490966796875
FDO01,,Regular,0.020618323236703873,Breakfast,129.39939880371094,OUT027,1985,Medium,Tier 3,Supermarket Type3,2055.990478515625
FDO01,,Regular,0.03627569228410721,Breakfast,129.59939575195312,OUT019,1985,Small,Tier1,Grocery Store,3572.623779296875
FDP37,15.600000381469727,Low Fat,0.1433284431695938,Breakfast,129.7993927001953,OUT049,1999,Medium,Tier1,Supermarket Type1,2166.611572265625
FDO01,21.100000381469727,Regular,0.02083584852516651,Breakfast,129.7993927001953,OUT017,2007,Medium,Tier 2,Supermarket Type1,2930.48095703125
FDO01,21.100000381469727,Regular,0.02080305479466915,Breakfast,129.7993927001953,OUT018,2009,Medium,Tier 3,Supermarket Type2,1284.9940185546875
FDO01,21.100000381469727,Regular,0.020701413974165916,Breakfast,130.19940185546875,OUT013,1987,High,Tier 3,Supermarket Type1,2966.98388671875
FDP37,15.600000381469727,Low Fat,0.14298686385154724,Breakfast,130.39939880371094,OUT013,1987,High,Tier 3,Supermarket Type1,2826.98681640625
FDO01,21.100000381469727,Regular,0.020718654617667198,Breakfast,130.49940490722656,OUT046,1997,Small,Tier1,Supermarket Type1,2184.48974609375
FDM13,6.425000190734863,Low Fat,0.10574254393577576,Breakfast,130.56260681152344,OUT010,1998,Medium,Tier 3,Grocery Store,131.16259765625
FDM13,6.425000190734863,Low Fat,0.06317532807588577,Breakfast,131.26260375976562,OUT046,1997,Small,Tier1,Supermarket Type1,927.6984252929688
FDM13,6.425000190734863,Low Fat,0.06312274932861328,Breakfast,131.3625946044922,OUT013,1987,High,Tier 3,Supermarket Type1,262.3251953125
FDM13,6.425000190734863,Low Fat,0.06330344825983047,Breakfast,132.06260681152344,OUT045,2002,Small,Tier 2,Supermarket Type1,924.867431640625
FDM13,6.425000190734863,Low Fat,0.0631633773446083,Breakfast,132.26260375976562,OUT035,2004,Small,Tier 2,Supermarket Type1,2098.6015625
FDM13,6.425000190734863,Low Fat,0.06343267858028412,Breakfast,132.8625946044922,OUT018,2009,Medium,Tier 3,Supermarket Type2,524.650390625
FDM13,6.425000190734863,Low Fat,0.06327354907989502,Breakfast,132.8625946044922,OUT049,1999,Medium,Tier1,Supermarket Type1,930.4700317382812
FDM13,,Low Fat,0.06286939978599548,Breakfast,132.8625946044922,OUT027,1985,Medium,Tier 3,Supermarket Type3,2113.311279296875
FDM13,6.425000190734863,Low Fat,0.06353267282247543,Breakfast,133.06260681152344,OUT017,2007,Medium,Tier 2,Supermarket Type1,1442.78857421875
FDP01,20.75,Regular,0.10599465668201447,Breakfast,150.56820678710938,OUT010,1998,Medium,Tier 3,Grocery Store,762.3410034179688
FDP01,20.75,Regular,0.0636841431260109,Breakfast,151.76820373535156,OUT017,2007,Medium,Tier 2,Supermarket Type1,1372.2137451171875
FDP01,,Regular,0.0630192905664444,Breakfast,151.76820373535156,OUT027,1985,Medium,Tier 3,Supermarket Type3,2408.28173828125
FDP01,20.75,Regular,0.06327325105667114,Breakfast,153.16819763183594,OUT013,1987,High,Tier 3,Supermarket Type1,3400.717041015625
FDP01,20.75,Regular,0.06345437467098236,Breakfast,153.26820373535156,OUT045,2002,Small,Tier 2,Supermarket Type1,3339.330810546875
FDP01,20.75,Regular,0.06358391046524048,Breakfast,153.76820373535156,OUT018,2009,Medium,Tier 3,Supermarket Type2,3445.9453125
FDP01,20.75,Regular,0.06331397593021393,Breakfast,153.76820373535156,OUT035,2004,Small,Tier 2,Supermarket Type1,1829.618408203125
FDP01,20.75,Regular,0.06332594901323318,Breakfast,154.16819763183594,OUT046,1997,Small,Tier1,Supermarket Type1,3518.88916015625
FDP01,20.75,Regular,0.06342440098524094,Breakfast,154.36819458007812,OUT049,1999,Medium,Tier1,Supermarket Type1,3523.4541015625
FDQ49,20.200000762939453,Regular,0.039240315556526184,Breakfast,154.46299743652344,OUT035,2004,Small,Tier 2,Supermarket Type1,3276.16015625
FDQ49,20.200000762939453,Regular,0.03946973755955696,Breakfast,155.16299438476562,OUT017,2007,Medium,Tier 2,Supermarket Type1,782.3150024414062
FDQ49,,Regular,0.06871771812438965,Breakfast,155.56300354003906,OUT019,1985,Small,Tier1,Grocery Store,469.3890075683594
FDQ49,,Regular,0.03905767574906349,Breakfast,155.96299743652344,OUT027,1985,Medium,Tier 3,Supermarket Type3,3285.722900390625
FDQ49,20.200000762939453,Regular,0.039308756589889526,Breakfast,156.46299743652344,OUT049,1999,Medium,Tier1,Supermarket Type1,3381.791259765625
FDQ49,20.200000762939453,Regular,0.03940761461853981,Breakfast,156.56300354003906,OUT018,2009,Medium,Tier 3,Supermarket Type2,3383.95263671875
FDQ49,20.200000762939453,Regular,0.0,Breakfast,157.36300659179688,OUT045,2002,Small,Tier 2,Supermarket Type1,3337.669189453125
FDQ49,20.200000762939453,Regular,0.039215076714754105,Breakfast,157.66299438476562,OUT013,1987,High,Tier 3,Supermarket Type1,2190.48193359375
FDQ49,20.200000762939453,Regular,0.03924773633480072,Breakfast,157.66299438476562,OUT046,1997,Small,Tier1,Supermarket Type1,1095.240966796875
FDQ49,20.200000762939453,Regular,0.06569266319274902,Breakfast,158.16299438476562,OUT010,1998,Medium,Tier 3,Grocery Store,3482.432861328125
FDO13,7.864999771118164,Low Fat,0.06105967238545418,Breakfast,162.75259399414062,OUT046,1997,Small,Tier1,Supermarket Type1,1369.652587890625
FDO13,,Low Fat,0.10690760612487793,Breakfast,162.85260009765625,OUT019,1985,Small,Tier1,Grocery Store,493.3577880859375
FDO13,,Low Fat,0.06076398864388466,Breakfast,164.05259704589844,OUT027,1985,Medium,Tier 3,Supermarket Type3,2699.832763671875
FDO13,7.864999771118164,Low Fat,0.06118350476026535,Breakfast,164.55259704589844,OUT045,2002,Small,Tier 2,Supermarket Type1,1644.5260009765625
FDO13,7.864999771118164,Low Fat,0.06130840256810188,Breakfast,164.85260009765625,OUT018,2009,Medium,Tier 3,Supermarket Type2,1361.39404296875
FDO13,7.864999771118164,Low Fat,0.06115460395812988,Breakfast,165.35260009765625,OUT049,1999,Medium,Tier1,Supermarket Type1,1151.168212890625
FDO13,7.864999771118164,Low Fat,0.061048127710819244,Breakfast,165.95260620117188,OUT035,2004,Small,Tier 2,Supermarket Type1,1370.47802734375
FDO13,7.864999771118164,Low Fat,0.06100885942578316,Breakfast,166.05259704589844,OUT013,1987,High,Tier 3,Supermarket Type1,3617.957275390625
FDO13,7.864999771118164,Low Fat,0.06140505149960518,Breakfast,166.35260009765625,OUT017,2007,Medium,Tier 2,Supermarket Type1,1973.43115234375
FDK25,11.600000381469727,Regular,0.15683183073997498,Breakfast,166.54739379882812,OUT046,1997,Small,Tier1,Supermarket Type1,2105.825439453125
FDK25,11.600000381469727,Regular,0.1570756584405899,Breakfast,166.64739990234375,OUT049,1999,Medium,Tier1,Supermarket Type1,4211.18505859375
FDK25,,Regular,0.2745922803878784,Breakfast,167.84739685058594,OUT019,1985,Small,Tier1,Grocery Store,336.8948059082031
FDK25,11.600000381469727,Regular,0.15680217742919922,Breakfast,168.04739379882812,OUT035,2004,Small,Tier 2,Supermarket Type1,4379.63232421875
FDK25,11.600000381469727,Regular,0.15714988112449646,Breakfast,168.24740600585938,OUT045,2002,Small,Tier 2,Supermarket Type1,2863.605712890625
FDK25,11.600000381469727,Regular,0.15771892666816711,Breakfast,168.34739685058594,OUT017,2007,Medium,Tier 2,Supermarket Type1,4548.07958984375
FDK25,11.600000381469727,Regular,0.15670131146907806,Breakfast,168.94740295410156,OUT013,1987,High,Tier 3,Supermarket Type1,2116.572998046875
FDK25,11.600000381469727,Regular,0.1574706882238388,Breakfast,168.94740295410156,OUT018,2009,Medium,Tier 3,Supermarket Type2,2096.97509765625
FDK25,,Regular,0.15607236325740814,Breakfast,169.34739685058594,OUT027,1985,Medium,Tier 3,Supermarket Type3,3874.290283203125
FDM25,10.694999694824219,Regular,0.10154201090335846,Breakfast,173.7711944580078,OUT010,1998,Medium,Tier 3,Grocery Store,175.7711944580078
FDM25,10.694999694824219,Regular,0.060665737837553024,Breakfast,173.7711944580078,OUT046,1997,Small,Tier1,Supermarket Type1,1969.991943359375
FDM25,10.694999694824219,Regular,0.06091286614537239,Breakfast,173.87120056152344,OUT018,2009,Medium,Tier 3,Supermarket Type2,4570.05126953125
FDM25,10.694999694824219,Regular,0.06061525270342827,Breakfast,174.07119750976562,OUT013,1987,High,Tier 3,Supermarket Type1,2460.796875
FDM25,,Regular,0.06037196144461632,Breakfast,174.07119750976562,OUT027,1985,Medium,Tier 3,Supermarket Type3,3866.96630859375
FDM25,10.694999694824219,Regular,0.06065426766872406,Breakfast,174.7711944580078,OUT035,2004,Small,Tier 2,Supermarket Type1,3339.65283203125
FDN01,8.895000457763672,Low Fat,0.0723385289311409,Breakfast,174.83700561523438,OUT013,1987,High,Tier 3,Supermarket Type1,1710.692626953125
FDN01,8.895000457763672,Low Fat,0.07280828803777695,Breakfast,175.63699340820312,OUT017,2007,Medium,Tier 2,Supermarket Type1,1656.028564453125
FDM25,10.694999694824219,Regular,0.06078876927495003,Breakfast,175.67120361328125,OUT045,2002,Small,Tier 2,Supermarket Type1,2047.895751953125
FDN01,8.895000457763672,LF,0.07269369810819626,Breakfast,175.93699645996094,OUT018,2009,Medium,Tier 3,Supermarket Type2,529.3109741210938
FDM25,10.694999694824219,Regular,0.0,Breakfast,176.17120361328125,OUT049,1999,Medium,Tier1,Supermarket Type1,1997.2000732421875
FDN01,8.895000457763672,Low Fat,0.0725456029176712,Breakfast,176.23699951171875,OUT045,2002,Small,Tier 2,Supermarket Type1,1764.3699951171875
